id,ordinalNumber,facilityName,terc,address,zipCode,wojew,powiat,community,place,lon,lat,facilityType
492177,3731,"NZOZ ""MEDICUS-DUKLA""",1807024,UL. TRAKT WĘGIERSKI 16,38-450,podkarpackie,krośnieński (podkarpackie),Dukla,DUKLA,21.683002,49.556977,1
489903,1456,OŚRODEK TERAPII GRUNWALD STANISŁAW BOJKOWSKI,802011,GRUNWALDZKA 16,66-620,lubuskie,krośnieński (lubuskie),Gubin,GUBIN,14.7230494,51.954809999999995,1
489914,1467,ZACHODNIE CENTRUM MEDYCZNE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,802064,PIASTÓW 3,66-600,lubuskie,krośnieński (lubuskie),Krosno Odrzańskie,KROSNO ODRZAŃSKIE,15.0984666,52.0569248,1
489913,1466,OŚRODEK TERAPII GRUNWALD STANISŁAW BOJKOWSKI,802064,BOHATERÓW WOJSKA POLSKIEGO 24,66-600,lubuskie,krośnieński (lubuskie),Krosno Odrzańskie,KROSNO ODRZAŃSKIE,15.0978521,52.039936,1
489912,1465,"NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ ""TERAPIA""",802064,SREBRNA GÓRA 1E,66-600,lubuskie,krośnieński (lubuskie),Krosno Odrzańskie,KROSNO ODRZAŃSKIE,15.096181,52.054266,1
489911,1464,SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W STARGARDZIE GUBIŃSKIM,802052,STARGARD GUBIŃSKI 1,66-620,lubuskie,krośnieński (lubuskie),Gubin,STARGARD GUBIŃSKI,14.781583800000002,51.8855366,1
489910,1463,"NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ PRZYCHODNIA LEKARSKA ""GRONÓW"" JERZY STELMACH",802042,GŁÓWNA 2E,66-615,lubuskie,krośnieński (lubuskie),Dąbie,GRONÓW,15.220549900000002,51.989783,1
489909,1462,OŚRODEK TERAPII GRUNWALD STANISŁAW BOJKOWSKI,802032,BYTNICA 125,66-630,lubuskie,krośnieński (lubuskie),Bytnica,BYTNICA,15.1690753,52.150874200000004,1
489908,1461,OŚRODEK TERAPII GRUNWALD STANISŁAW BOJKOWSKI,802022,BOBROWICE 23,66-627,lubuskie,krośnieński (lubuskie),Bobrowice,BOBROWICE,15.0803878376901,51.9535899236998,1
489907,1460,PUNKT SZCZEPIEŃ POWSZECHNYCH - EUROPEJSKIE CENTRUM KSZTAŁCENIA USTAWICZNEGO I ZAWODOWEGO,802011,UL. PUŁASKIEGO 1,66-620,lubuskie,krośnieński (lubuskie),Gubin,GUBIN,14.732217769621402,51.9549829036583,2
489915,1468,"NZOZ ""ZDROVITA"" SPÓŁKA PARTNERSKA MICHNIEWICZ - MAĆKOWIAK, RÓLKA, WIŚNIEWSKA - PRAŁAT, ŚNIEG",802064,SREBRNA  GÓRA 1A,66-600,lubuskie,krośnieński (lubuskie),Krosno Odrzańskie,KROSNO ODRZAŃSKIE,15.0963099136593,52.054752522169196,1
489906,1459,ZACHODNIE CENTRUM MEDYCZNE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,802011,ŚLĄSKA 35,66-620,lubuskie,krośnieński (lubuskie),Gubin,GUBIN,14.726795000000001,51.945507899999996,1
489904,1457,"CENTRUM MEDYCZNE ""ATOL"" LEKARSKA SPÓŁKA PARTNERSKA",802011,KRESOWA 2,66-620,lubuskie,krośnieński (lubuskie),Gubin,GUBIN,14.737445300000001,51.954607200000005,1
492203,3757,PUNKT SZCZEPIEŃ,1807102,JAŚLISKA BRAK,38-485,podkarpackie,krośnieński (podkarpackie),Jaśliska,JAŚLISKA,21.808348100000003,49.4420995,1
492202,3756,PRZYCHODNIA ZDROWIA W WOJASZÓWCE,1807092,WOJASZÓWKA 31B,38-471,podkarpackie,krośnieński (podkarpackie),Wojaszówka,WOJASZÓWKA,21.668088,49.779809,1
492201,3755,PRZYCHODNIA UZDROWISKOWA,1807085,ZDROJOWA 53,38-481,podkarpackie,krośnieński (podkarpackie),Rymanów,RYMANÓW-ZDRÓJ,21.849476,49.547712,1
492200,3754,WIEJSKI OŚRODEK ZDROWIA,1807085,KOLEJOWA 12,38-483,podkarpackie,krośnieński (podkarpackie),Rymanów,WRÓBLIK SZLACHECKI,21.875170999999998,49.614896,1
492199,3753,GABINET DIAGNOSTYCZNO-ZABIEGOWY,1807085,PARKOWA 3,38-481,podkarpackie,krośnieński (podkarpackie),Rymanów,RYMANÓW-ZDRÓJ,21.853075,49.548808,1
492198,3752,PRZYCHODNIA REJONOWA,1807084,PIŁSUDSKIEGO 2,38-480,podkarpackie,krośnieński (podkarpackie),Rymanów,RYMANÓW,21.867501,49.574622999999995,1
492197,3751,NZOZ MEDICA-1,1807072,ARMII KRAJOWEJ 25,38-430,podkarpackie,krośnieński (podkarpackie),Miejsce Piastowe,TARGOWISKA,21.8214799,49.6384264,1
489905,1458,WOJSKOWA SPECJALISTYCZNA PRZYCHODNIA LEKARSKA SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W GUBINIE,802011,KRESOWA 258,66-620,lubuskie,krośnieński (lubuskie),Gubin,GUBIN,14.773342000000001,51.960084,1
492196,3750,PUNKT SZCZEPIEŃ POWSZECHNYCH - DOM LUDOWY PRZY OŚRODKU ZDROWIA,1807072,SZKOLNA 1,38-455,podkarpackie,krośnieński (podkarpackie),Miejsce Piastowe,GŁOWIENKA,21.752703,49.661315,2
489916,1469,PUNKT SZCZEPIEŃ POWSZECHNYCH - HALA WIDOWISKOWO-SPORTOWA,802064,UL. KAZIMIERZA PUŁASKIEGO 3,66-600,lubuskie,krośnieński (lubuskie),Krosno Odrzańskie,KROSNO ODRZAŃSKIE,15.108627572272999,52.0557288401062,2
492194,3748,OŚRODEK ZDROWIA ŁĘŻANY,1807072,UL. WSPÓLNA 1,38-430,podkarpackie,krośnieński (podkarpackie),Miejsce Piastowe,ŁĘŻANY,21.808338,49.650645000000004,1
492175,3729,PORADNIA POZ,1807012,CHORKÓWKA 130,38-458,podkarpackie,krośnieński (podkarpackie),Chorkówka,CHORKÓWKA,21.673161999999998,49.648588000000004,1
492176,3730,PUNKT SZCZEPIEŃ,1807012,ŁUKASIEWICZA 18,38-457,podkarpackie,krośnieński (podkarpackie),Chorkówka,ZRĘCIN,21.689846,49.667405,1
492178,3732,PUNKT SZCZEPIEN,1807024,SŁOWACKA 11,38-450,podkarpackie,krośnieński (podkarpackie),Dukla,DUKLA,21.681504999999998,49.553027,1
492179,3733,"""VITA"" S.C. MIEJSCE PIASTOWE",1807025,JASIONKA 45,38-450,podkarpackie,krośnieński (podkarpackie),Dukla,JASIONKA,21.725698,49.549440999999995,1
492180,3734,GABINET ZABIEGOWY,1807025,ŁĘKI DUKIELSKIE 66,38-456,podkarpackie,krośnieński (podkarpackie),Dukla,ŁĘKI DUKIELSKIE,21.668329999999997,49.603972999999996,1
492181,3735,GABINET DIAGNOSTYCZNO-ZABIEGOWY,1807025,IWLA 20,38-450,podkarpackie,krośnieński (podkarpackie),Dukla,IWLA,21.626704938334104,49.558187145562805,1
492182,3736,GABINET DIAGNOSTYCZNO-ZABIEGOWY,1807025,DŁUGA 18,38-451,podkarpackie,krośnieński (podkarpackie),Dukla,RÓWNE,21.720057,49.592786,1
492183,3737,PORADNIA LEKARZA POZ,1807025,SZKOLNA 25,38-450,podkarpackie,krośnieński (podkarpackie),Dukla,GŁOJSCE,21.755112699999998,50.0280706,1
489917,1470,"NZOZ  ZDROVITA  SP.P MICHNIEWICZ- MAĆKOWIAK,PRAŁAT,RÓLKA  ,ŚNIEG",802072,MASZEWO 111,66-614,lubuskie,krośnieński (lubuskie),Maszewo,MASZEWO,14.9089054,52.063775299999996,1
492184,3738,CENTRUM PROMOCJI ZDROWIA SANVIT,1807034,KS. JANA RĄBA 1,38-440,podkarpackie,krośnieński (podkarpackie),Iwonicz-Zdrój,IWONICZ ZDRÓJ,21.789014,49.565502,1
492186,3740,GABINET PIELĘGNIARKI ŚRODOWISKOWO-RODZINNEJ,1807035,UL. ZAGRODNIKI 20A,38-440,podkarpackie,krośnieński (podkarpackie),Iwonicz-Zdrój,IWONICZ-ZDRÓJ,21.7995656,49.6042396,1
492187,3741,MEDIKOR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ JEDLICZE,1807044,REJTANA 38B,38-460,podkarpackie,krośnieński (podkarpackie),Jedlicze,JEDLICZE,21.6537513,49.7108452,1
492188,3742,PUNKT LEKARSKI,1807045,POTOK 80,38-404,podkarpackie,krośnieński (podkarpackie),Jedlicze,POTOK,21.681628,49.720803000000004,1
492189,3743,PORADNIA LEKARZA POZ  W KOMBORNI,1807052,KOMBORNIA 53,38-420,podkarpackie,krośnieński (podkarpackie),Korczyna,KOMBORNIA,21.879486,49.709817,1
492190,3744,NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ „AMICUS”S.C. KORCZYNIE,1807052,PARKOWA 8,38-420,podkarpackie,krośnieński (podkarpackie),Korczyna,KORCZYNA,21.8054602,49.7119393,1
492191,3745,OŚRODEK ZDROWIA,1807062,SZKOLNA 13,38-422,podkarpackie,krośnieński (podkarpackie),Krościenko Wyżne,KROŚCIENKO WYŻNE,21.827207,49.676714000000004,1
492192,3746,"""VITA"" S.C. MIEJSCE PIASTOWE",1807072,DWORSKA 14,38-430,podkarpackie,krośnieński (podkarpackie),Miejsce Piastowe,MIEJSCE PIASTOWE,21.779944,49.634421,1
492193,3747,"""VITA"" S.C. MIEJSCE PIASTOWE",1807072,KSIEDZA DOMINO 3,38-430,podkarpackie,krośnieński (podkarpackie),Miejsce Piastowe,ROGI,21.753431331735,49.61376590851889,1
492185,3739,GABINET PIELĘGNIARKI ŚRODOWISKOWO-RODZINNEJ,1807035,LUBATOWA 287A,38-440,podkarpackie,krośnieński (podkarpackie),Iwonicz-Zdrój,LUBATOWA,21.760673,49.542914,1
492195,3749,OŚODEK ZDROWIA W MIEJSCU PIASTOWYM,1807072,DWORSKA 14,38-430,podkarpackie,krośnieński (podkarpackie),Miejsce Piastowe,MIEJSCE PIASTOWE,21.779944,49.634421,1
494513,6067,KUTNOWSKI SZPITAL SAMORZĄDOWY - PUNKT MOBILNY,1002072,KOŚCIUSZKI 52,99-300,łódzkie,kutnowski,Łanięta,KUTNO,19.371537,52.238909,1
494521,6075,LUXMEDICA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,1002114,KONWALIOWA 2,99-320,łódzkie,kutnowski,Żychlin,ŻYCHLIN,19.628263,52.244664,1
494500,6054,DERMEX,1002011,ŁĄKOSZYŃSKA 66,99-300,łódzkie,kutnowski,Kutno,KUTNO,19.362123,52.222389,1
494501,6055,NZOZ KUTNOWSKI SZPITAL SAMORZĄDOWY,1002011,KOŚCIUSZKI 52,99-300,łódzkie,kutnowski,Kutno,KUTNO,19.371537,52.238909,1
494502,6056,NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ MEDYK,1002011,GRUNWALDZKA 2,99-300,łódzkie,kutnowski,Kutno,KUTNO,19.369943,52.228775,1
494503,6057,CENTRUM MEDYCZNE GLOBALMEDIC,1002011,BARLICKIEGO 2,99-300,łódzkie,kutnowski,Kutno,KUTNO,19.362748999999997,52.232127,1
494504,6058,PUNKT SZCZEPIEŃ POWSZECHNYCH - DERMEX,1002011,OPOROWSKA 7,99-300,łódzkie,kutnowski,Kutno,KUTNO,19.366580111745602,52.233306280443,2
494505,6059,NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ INTER-MED,1002022,BEDLNO 26A,99-311,łódzkie,kutnowski,Bedlno,BEDLNO,19.580514,52.208895,1
494506,6060,"PRZYCHODNIA W BEDLNIE ""LUXMEDICA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",1002022,BEDLNO 30A,99-311,łódzkie,kutnowski,Bedlno,BEDLNO,19.577009,52.207661,1
494507,6061,KUTNOWSKI SZPITAL SAMORZĄDOWY - PUNKT MOBILNY,1002032,KOŚCIUSZKI 52,99-300,łódzkie,kutnowski,Dąbrowice,KUTNO,19.371537,52.238909,1
494508,6062,MOBILNY LEKARZ DĄBROWICE - PUNKT MOBILNY,1002032,STARY RYNEK 31,99-352,łódzkie,kutnowski,Dąbrowice,DĄBROWICE,19.0825188163277,52.315663249025796,1
494509,6063,GABINET LEKARZA RODZINNEGO,1002044,POZNAŃSKA 18/20,99-340,łódzkie,kutnowski,Krośniewice,KROŚNIEWICE,19.165816,52.255334000000005,1
494510,6064,KUTNOWSKI SZPITAL SAMORZĄDOWY - PUNKT MOBILNY,1002052,KOŚCIUSZKI 52,99-300,łódzkie,kutnowski,Krzyżanów,KUTNO,19.371537,52.238909,1
494511,6065,MOBILNY LEKARZ -KRZYŻANÓW - PUNKT MOBILNY,1002052,KRZYŻANÓW 17,99-314,łódzkie,kutnowski,Krzyżanów,KRZYŻANÓW,19.451584135420102,52.184717611504205,1
494512,6066,KUTNOWSKI SZPITAL SAMORZĄDOWY - PUNKT MOBILNY,1002062,KOŚCIUSZKI 52,99-300,łódzkie,kutnowski,Kutno,KUTNO,19.371537,52.238909,1
494514,6068,MOBILNY LEKARZ ŁANIĘTA - PUNKT MOBILNY,1002072,ŁANIĘTA 15G,99-306,łódzkie,kutnowski,Łanięta,ŁANIĘTA,19.281361656101698,52.362495669371995,1
494515,6069,NZOZ OSTROWY MAŁGORZATA ZIELIŃSKA,1002082,WOŁODRZA 7,99-350,łódzkie,kutnowski,Nowe Ostrowy,WOŁODRZA,19.193148,52.296546,1
494516,6070,KUTNOWSKI SZPITAL SAMORZĄDOWY - PUNKT MOBILNY,1002092,KOŚCIUSZKI 52,99-300,łódzkie,kutnowski,Oporów,KUTNO,19.371537,52.238909,1
494517,6071,MOBILNY LEKARZ-OPORÓW - PUNKT MOBILNY,1002092,SZCZYT 6A,99-311,łódzkie,kutnowski,Oporów,SZCZYT,19.4953159979376,52.237473533369204,1
494518,6072,PORADNIA LEKARZA POZ,1002092,OPORÓW 16A,99-322,łódzkie,kutnowski,Oporów,OPORÓW,19.55647,52.261633,1
494519,6073,NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ ORMED,1002102,LEŚNA 1,99-307,łódzkie,kutnowski,Strzelce,STRZELCE,19.408317899999997,52.318199,1
494520,6074,NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ ALMAMED,1002114,MARII KONOPNICKIEJ 5A,99-320,łódzkie,kutnowski,Żychlin,ŻYCHLIN,19.627523999999998,52.237272,1
494522,6076,APTEKA DR. MAX,1002114,ŁĄKOWA 3A,99-320,łódzkie,kutnowski,Żychlin,ŻYCHLIN,19.62924,52.24211,4
492974,4528,DELTA W SADLINKACH,2207062,KWIDZYŃSKA 20A,82-522,pomorskie,kwidzyński,Sadlinki,SADLINKI,18.8799,53.6682,1
492973,4527,ZESPÓŁ WYJAZDOWY FUNDACJA DELTA OBSZAR 2,2207062,KWIDZYŃSKA 20A,82-522,pomorskie,kwidzyński,Sadlinki,SADLINKI,18.88,53.6681,1
496171,20114,EWA SZEMPEK,2207011,BRAK INFORMACJI,00-000,pomorskie,kwidzyński,Kwidzyn,BRAK INFORMACJI,0.0,0.0,3
492971,4525,PUNKT SZCZEPIEŃ,2207044,ŁĄKOWA 33,82-550,pomorskie,kwidzyński,Prabuty,PRABUTY,19.202544,53.755261,1
492963,4517,PORADNIA LEKARZA POZ,2207011,HALLERA 31,82-500,pomorskie,kwidzyński,Kwidzyn,KWIDZYN,18.9204908,53.7269686,1
492972,4526,NZ POZ RYJEWO,2207052,GRUNWALDZKA 58,82-420,pomorskie,kwidzyński,Ryjewo,RYJEWO,18.960282,53.84308299999999,1
492964,4518,GABINET LEKARZA POZ - PUNKT SZCZEPIEŃ,2207011,KOŁŁĄTAJA 3,82-500,pomorskie,kwidzyński,Kwidzyn,KWIDZYN,18.924171899999997,53.72712859999999,1
492965,4519,IPL PIOTR CHROSTOWSKI,2207011,PIŁSUDSKIEGO 23/2,82-500,pomorskie,kwidzyński,Kwidzyn,KWIDZYN,18.927505,53.733385,1
492966,4520,ISPL ALINA STASIUK,2207011,KOŁŁĄTAJA 3,82-500,pomorskie,kwidzyński,Kwidzyn,KWIDZYN,18.924282724407497,53.7272857919301,1
492967,4521,PUNKT SZCZEPIEŃ POWSZECHNYCH - HALA SPORTOWA ZESPOŁU SZKÓŁ PONADGIMNAZJALNYCH NR 2 W KWIDZYNIE,2207011,ŻWIRKI I WIGURY 1,82-500,pomorskie,kwidzyński,Kwidzyn,KWIDZYN,18.9231,53.7379,2
492968,4522,SPZOZ W GARDEI,2207022,KWIDZYŃSKA 36,82-520,pomorskie,kwidzyński,Gardeja,GARDEJA,18.9454682,53.6131252,1
492969,4523,SPZOZ W GARDEI,2207022,WANDOWO 59,82-520,pomorskie,kwidzyński,Gardeja,WANDOWO,19.0537,53.6737,1
492970,4524,SZPITAL SPECJALISTYCZNY W PRABUTACH SP. Z O.O.,2207043,KURACYJNA 30,82-550,pomorskie,kwidzyński,Prabuty,PRABUTY,19.2074335411047,53.73689039325521,1
491880,3433,PUNKT SZCZEPIEŃ,1603022,DWORCOWA 8,47-240,opolskie,kędzierzyńsko-kozielski,Bierawa,BIERAWA,18.241736,50.281621,1
491866,3419,PIAST-MED,1603011,LESZKA BIAŁEGO 5/1,47-232,opolskie,kędzierzyńsko-kozielski,Kędzierzyn-Koźle,KĘDZIERZYN-KOŹLE,18.2301633,50.3484441,1
491867,3420,GABINET ZABIEGOWO - DIAGNOSTYCZNY,1603011,RACŁAWICKA 1,47-200,opolskie,kędzierzyńsko-kozielski,Kędzierzyn-Koźle,KĘDZIERZYN-KOŹLE,18.147901,50.335128999999995,1
491868,3421,MEDYK-K SP Z O.O. PRZYCHODNIA,1603011,JANA PAWŁA II 54,47-225,opolskie,kędzierzyńsko-kozielski,Kędzierzyn-Koźle,KĘDZIERZYN-KOŹLE,18.23426,50.350989,1
491886,3439,ADRIANA BEATA ŁUKOWSKA-ZDOBYLAK,1603052,LIGONIA 4,47-260,opolskie,kędzierzyńsko-kozielski,Polska Cerekiew,POLSKA CEREKIEW,18.121385,50.228345000000004,1
491885,3438,PUNKT SZCZEPIEŃ,1603052,GŁUBCZYCKA 19,47-260,opolskie,kędzierzyńsko-kozielski,Polska Cerekiew,WRONIN,18.102257,50.190233,1
491884,3437,PUNKT SZCZEPIEŃ,1603042,KOZIELSKA 64,47-270,opolskie,kędzierzyńsko-kozielski,Pawłowiczki,GOŚCIĘCIN,18.002463,50.288649,1
491887,3440,PUNKT SZCZEPIEŃ,1603062,GŁÓWNA 32,47-208,opolskie,kędzierzyńsko-kozielski,Reńska Wieś,DŁUGOMIŁOWICE,18.149128,50.285924,1
491879,3432,PUNKT SZCZEPIEŃ POWSZECHNYCH - SZKOŁA PODSTAWOWA NR 6 W K-KOŹLU,1603011,STALMACHA 20,48-100,opolskie,kędzierzyńsko-kozielski,Kędzierzyn-Koźle,KĘDZIERZYN-KOŹLE,18.217879999999997,50.34162,2
491882,3435,NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ CIS-MEDICA,1603032,HARCERSKA 2,47-253,opolskie,kędzierzyńsko-kozielski,Cisek,CISEK,18.201931,50.282187,1
491881,3434,PUNKT SZCZEPIEŃ,1603022,NOWA 2,47-244,opolskie,kędzierzyńsko-kozielski,Bierawa,DZIEGOWICE,18.287993,50.243004,1
491883,3436,PUNKT SZCZEPIEŃ,1603042,MAGNOLIOWA 5,47-280,opolskie,kędzierzyńsko-kozielski,Pawłowiczki,PAWŁOWICZKI,18.045755,50.242841999999996,1
491870,3423,SZPITAL,1603011,KŁOSOWA 7,47-206,opolskie,kędzierzyńsko-kozielski,Kędzierzyn-Koźle,KĘDZIERZYN-KOŹLE,18.1630508,50.3511687,1
491872,3425,PORADNIA LEKARZA RODZINNEGO SŁAWIĘCICE,1603011,KS. PIOTRA ŚCIEGIENNEGO 2,47-230,opolskie,kędzierzyńsko-kozielski,Kędzierzyn-Koźle,KĘDZIERZYN-KOŹLE,18.325766100000003,50.377034,1
491873,3426,GABINET MEDYCYNY SZKOLNEJ,1603011,HARCERSKA 11,47-220,opolskie,kędzierzyńsko-kozielski,Kędzierzyn-Koźle,KĘDZIERZYN - KOŹLE,18.220205,50.344718,1
491874,3427,GABINET DIAGNOSTYCZNO-ZABIEGOWY,1603011,LUDWIKA WARYŃSKIEGO 3/1,47-223,opolskie,kędzierzyńsko-kozielski,Kędzierzyn-Koźle,KĘDZIERZYN-KOŹLE,18.242684399999998,50.323228,1
491875,3428,PORADNIA LEKARZA POZ,1603011,POWSTAŃCÓW 70,47-220,opolskie,kędzierzyńsko-kozielski,Kędzierzyn-Koźle,KĘDZIERZYN-KOŹLE,18.217318,50.336706,1
491876,3429,PORADNIA POZ,1603011,PLAC RICHARDA WAGNERA 9,47-206,opolskie,kędzierzyńsko-kozielski,Kędzierzyn-Koźle,KĘDZIERZYN-KOŹLE,18.167014,50.348034000000006,1
491877,3430,"NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ GRUPOWA PRAKTYKA LEKARZA RODZINNEGO G. KRAJUSZEK-SCHATT, U. PASEK, M. ŚWIĘTOJAŃSKA",1603011,PL. JANA SURZYCKIEGO 1/I,47-224,opolskie,kędzierzyńsko-kozielski,Kędzierzyn-Koźle,KĘDZIERZYN-KOŹLE,18.204960999999997,50.338083000000005,1
491878,3431,CENTRUM MEDYCZNE FCM KĘDZIERZYN-KOŹLE MOSTOWA,1603011,MOSTOWA 30B,47-223,opolskie,kędzierzyńsko-kozielski,Kędzierzyn-Koźle,KĘDZIERZYN-KOŹLE,18.246579999999998,50.31127,1
491869,3422,SP ZOZ K-KOŹLE - PUNKT SZCZEPIEŃ,1603011,FRANKLINA DELANO ROOSEVELTA 2,47-200,opolskie,kędzierzyńsko-kozielski,Kędzierzyn-Koźle,KĘDZIERZYN - KOŹLE,18.15142,50.33258,1
491871,3424,PORADNIA LEKARZA RODZINNEGO KOŹLE,1603011,IGNACEGO ŁUKASIEWICZA 23,47-200,opolskie,kędzierzyńsko-kozielski,Kędzierzyn-Koźle,KĘDZIERZYN-KOŹLE,18.142800100000002,50.3403044,1
493662,5216,PORADNIA LEKARZA RODZINNEGO,3008035,NULL 98,63-600,wielkopolskie,kępiński,Kępno,MYJOMICE,18.024352,51.325367,1
493663,5217,GABINET LEKARZA POZ,3008042,SŁONECZNA 4,63-645,wielkopolskie,kępiński,Łęka Opatowska,ŁĘKA OPATOWSKA,18.10295,51.213679,1
493664,5218,PUNKT SZCZEPIEŃ,3008052,PERZÓW 11,63-642,wielkopolskie,kępiński,Perzów,PERZÓW,17.808147,51.277846000000004,1
493665,5219,PORADNIA LEKARZA PODSTAWOWEJ OPIEKI ZDROWOTNEJ,3008062,RYNEK RYNEK 4,63-630,wielkopolskie,kępiński,Rychtal,RYCHTAL,17.847944000000002,51.144971999999996,1
493666,5220,PORADNIA LEKARZA PODSTAWOWEJ OPIEKI ZDROWOTNEJ,3008072,SZKOLNA 4,63-620,wielkopolskie,kępiński,Trzcinica,TRZCINICA,18.000129,51.164905,1
493667,5221,PUNKT SZCZEPIEŃ,3008072,LIPOWA 39,63-620,wielkopolskie,kępiński,Trzcinica,LASKI,18.01675,51.192642,1
493661,5215,PUNKT SZCZEPIEŃ POWSZECHNYCH - HALA SPORTOWA,3008034,DĄBROWSKIEGO 4,63-600,wielkopolskie,kępiński,Kępno,KĘPNO,17.9860062698647,51.2759682125379,2
493659,5213,PUNKT SZCZEPIEŃ,3008034,KS. PIOTRA WAWRZYNIAKA 38,63-600,wielkopolskie,kępiński,Kępno,KĘPNO,17.9822192,51.2784013,1
493660,5214,PUNKT SZCZEPIEŃ,3008034,KS. P. WAWRZYNIAKA 42,63-600,wielkopolskie,kępiński,Kępno,KĘPNO,17.982028,51.2777729,1
493657,5211,PUNKT SZCZEPIEŃ MEDICA,3008022,WROCŁAWSKA 35,63-640,wielkopolskie,kępiński,Bralin,BRALIN,17.905306986651798,51.28506375498299,1
493656,5210,ANDRZEJ KAZIMIERZ SZUBZDA,3008012,MROCZEŃ 146,63-604,wielkopolskie,kępiński,Baranów,MROCZEŃ,17.9894574,51.2258338,1
493658,5212,PUNKT SZCZEPIEŃ,3008034,KS.P. WAWRZYNIAKA 36,63-600,wielkopolskie,kępiński,Kępno,KĘPNO,17.982248000000002,51.278192,1
493384,4938,"SPÓŁKA CYWILNA ""SROK-MED"" MONIKA OSTROWSKA-KASPRZAK, CHOCIEŁOWSKI PIOTR",2808062,LUDOWA 2,11-420,warmińsko-mazurskie,kętrzyński,Srokowo,SROKOWO,21.525002,54.213929,1
493378,4932,PUNKT SZCZEPIEŃ POWSZECHNYCH - MOSIR HALA WIDOWISKOWO-SPORTOWA W KĘTRZYNIE,2808011,KAZIMIERZA WIELKIEGO 12A,11-400,warmińsko-mazurskie,kętrzyński,Kętrzyn,KĘTRZYN,21.3757749147133,54.09333765376861,2
493377,4931,"NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ ALINAL-MED ALICJA NAŁYSNYK-GACIOCH, SYLWESTER GACIOCH SPÓŁKA JAWNA",2808011,WOJSKA POLSKIEGO 3B/3,11-400,warmińsko-mazurskie,kętrzyński,Kętrzyn,KĘTRZYN,21.369857,54.079859,1
493379,4933,"SPÓŁKA CYWILNA - JAROSŁAW PODGÓRSKI, JOANNA PLESKOWICZ",2808022,PIOTROWSKIEGO 1A/1,11-410,warmińsko-mazurskie,kętrzyński,Barciany,BARCIANY,21.350998,54.222291000000006,1
493376,4930,"NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ ""O.K.MED"" S.C. PRAKTYKA GRUPOWA LEKARZY RODZINNYCH",2808011,CHOPINA 1,11-400,warmińsko-mazurskie,kętrzyński,Kętrzyn,KĘTRZYN,21.375866000000002,54.073643000000004,1
493381,4935,"NIEPUBLICZNY ZAKŁAD PODSTAWOWEJ OPIEKI ZDROWOTNEJ ""WOJ-MED""",2808044,REYMONTA 2,11-430,warmińsko-mazurskie,kętrzyński,Korsze,KORSZE,21.135099,54.170033,1
493382,4936,KTM JABŁOŃSKA SPÓŁKA JAWNA,2808054,SŁOWACKIEGO 4,11-440,warmińsko-mazurskie,kętrzyński,Reszel,RESZEL,21.144743,54.048269,1
493383,4937,"PORADNIA RODZINNA PRO FAMILIA KRAJEWSKI, RADOMSKI SPÓŁKA JAWNA",2808054,UL. KOLEJOWA 2,11-440,warmińsko-mazurskie,kętrzyński,Reszel,RESZEL,21.145456,54.050898,1
493380,4934,"NIEPUBLICZNY ZAKŁAD MEDYCYNY RODZINNEJ ""MED-KOR"" KRYSTYNA BADOWSKA-RECHINBACH",2808044,REYMONTA 2,11-430,warmińsko-mazurskie,kętrzyński,Korsze,KORSZE,21.135099,54.170033,1
495156,6710,NZOZ SZYDA PAWEŁ,2406014,11 LISTOPADA 5A,42-100,śląskie,kłobucki,Kłobuck,KŁOBUCK,18.937963,50.906393,1
495165,6719,PORADNIA MEDYCYNY RODZINNEJ W MIEDŹNIE,2406042,SŁONECZNA 3,42-120,śląskie,kłobucki,Miedźno,MIEDŹNO,18.982789999999998,50.967882,1
495170,6724,PORADNIA MEDYCYNY RODZINNEJ WE WRĘCZYCY,2406092,ŚLĄSKA 27,42-130,śląskie,kłobucki,Wręczyca Wielka,WRĘCZYCA WIELKA,18.9182769,50.8436899,1
495157,6711,ZOZ KŁOBUCK,2406014,11 LISTOPADA 5A,42-100,śląskie,kłobucki,Kłobuck,KŁOBUCK,18.937963,50.906393,1
