JPT,powiat,70+ lat,12-19 lat,20-39 lat,40-59 lat,60-69 lat,population,total_full,percent full,total_1d,nazwa,wojew,typ_p
JPT_1214033,proszowicki,498,93,495,695,483,5676,1733,"30,5",2264,Nowe Brzesko,małopolskie,<20k
JPT_0804063,nowosolski,411,28,369,576,477,5333,1480,"27,8",1861,Nowe Miasteczko,lubuskie,<20k
JPT_1420082,płoński,394,62,454,661,444,4665,1486,"31,9",2015,Nowe Miasto,mazowieckie,<20k
JPT_2812011,nowomiejski,1039,208,1006,1582,1069,10709,3554,"33,2",4904,Nowe Miasto Lubawskie,warmińsko-mazurskie,<20k
JPT_1406083,grójecki,754,119,698,965,824,7615,2386,"31,3",3360,Nowe Miasto nad Pilicą,mazowieckie,<20k
JPT_3025032,średzki (wielkopolskie),646,124,857,1239,746,8984,2432,"27,1",3612,Nowe Miasto nad Wartą,wielkopolskie,<20k
JPT_1002082,kutnowski,293,32,256,491,291,3398,1006,"29,6",1363,Nowe Ostrowy,łódzkie,<20k
JPT_2013072,wysokomazowiecki,338,42,205,329,249,3816,950,"24,9",1163,Nowe Piekuty,podlaskie,<20k
JPT_3017023,ostrowski (wielkopolskie),1050,198,1441,2120,1273,15625,4771,"30,5",6082,Nowe Skalmierzyce,wielkopolskie,<20k
JPT_3211033,policki,136,30,123,232,206,1624,609,"37,5",727,Nowe Warpno,zachodniopomorskie,<20k
JPT_2001052,augustowski,266,21,148,297,200,2942,791,"26,9",932,Nowinka,podlaskie,<20k
JPT_2604172,kielecki,675,160,765,1279,642,7919,2846,"35,9",3521,Nowiny,świętokrzyskie,<20k
JPT_0616032,rycki,306,27,277,445,289,4054,1038,"25,6",1344,Nowodwór,lubelskie,<20k
JPT_3204043,goleniowski,2116,354,2024,3378,2401,24515,7829,"31,9",10273,Nowogard,zachodniopomorskie,20k-50k
JPT_0201043,bolesławiecki,960,135,1040,1639,1178,15229,4070,"26,7",4952,Nowogrodziec,dolnośląskie,<20k
JPT_2007043,łomżyński,268,34,193,407,230,3995,951,"23,8",1132,Nowogród,podlaskie,<20k
JPT_0809053,zielonogórski,761,186,931,1436,900,9381,3526,"37,6",4214,Nowogród Bobrzański,lubuskie,<20k
JPT_3210052,myśliborski,186,41,260,394,294,3354,919,"27,4",1175,Nowogródek Pomorski,zachodniopomorskie,<20k
JPT_1006082,łódzki wschodni,349,176,518,997,464,5159,2081,"40,3",2505,Nowosolna,łódzkie,<20k
JPT_1419092,płocki,332,62,385,625,371,3979,1230,"30,9",1775,Nowy Duninów,mazowieckie,<20k
JPT_2011062,sokólski,261,13,137,256,195,2573,703,"27,3",862,Nowy Dwór,podlaskie,<20k
JPT_2210023,nowodworski (pomorskie),1339,334,1564,2464,1606,17607,5667,"32,2",7307,Nowy Dwór Gdański,pomorskie,<20k
JPT_1414011,nowodworski (mazowieckie),2764,702,3816,5136,2935,28691,12345,43,15353,Nowy Dwór Mazowiecki,mazowieckie,20k-50k
JPT_1015072,skierniewicki,289,35,320,442,275,3373,1069,"31,7",1361,Nowy Kawęczyn,łódzkie,<20k
JPT_2601033,buski,627,48,410,718,525,5788,1765,"30,5",2328,Nowy Korczyn,świętokrzyskie,<20k
JPT_2209073,malborski,562,116,581,960,689,7580,2029,"26,8",2908,Nowy Staw,pomorskie,<20k
JPT_1262000,Nowy Sącz,7351,1249,7273,11057,6999,83558,28352,"33,9",33929,Nowy Sącz,małopolskie,50k-100k
JPT_1211011,nowotarski,2900,468,2686,4030,2427,33257,9943,"29,9",12511,Nowy Targ,małopolskie,20k-50k
JPT_3015043,nowotomyski,2139,531,3272,4207,2523,27194,8646,"31,8",12672,Nowy Tomyśl,wielkopolskie,20k-50k
JPT_1201063,bocheński,926,297,1357,2102,990,14250,4093,"28,7",5672,Nowy Wiśnicz,małopolskie,<20k
JPT_1805072,jasielski,505,51,386,637,501,8933,1740,"19,5",2080,Nowy Żmigród,podkarpackie,<20k
JPT_1802062,brzozowski,745,62,445,844,576,7912,2318,"29,3",2672,Nozdrzec,podkarpackie,<20k
JPT_1416062,ostrowski (mazowieckie),314,39,156,305,196,2623,730,"27,8",1010,Nur,mazowieckie,<20k
JPT_2010072,siemiatycki,383,6,133,261,239,3688,927,"25,1",1022,Nurzec-Stacja,podlaskie,<20k
JPT_1607053,nyski,6456,953,5162,8185,5862,56573,23730,"41,9",26618,Nysa,opolskie,50k-100k
JPT_2411062,raciborski,508,104,641,918,562,7446,2207,"29,6",2733,Nędza,śląskie,<20k
JPT_3016013,obornicki,2745,825,4121,5638,3341,34185,12049,"35,2",16670,Oborniki,wielkopolskie,20k-50k
JPT_0220013,trzebnicki,1966,494,2174,3506,2098,20287,8315,41,10238,Oborniki Śląskie,dolnośląskie,20k-50k
JPT_2609062,sandomierski,608,55,487,815,569,6381,2165,"33,9",2534,Obrazów,świętokrzyskie,<20k
JPT_0415072,toruński,892,488,2052,3010,1324,18299,5630,"30,8",7766,Obrowo,kujawsko-pomorskie,<20k
JPT_1424022,pułtuski,427,51,408,641,413,4782,1385,29,1940,Obryte,mazowieckie,<20k
JPT_3024011,szamotulski,212,61,327,462,228,2385,856,"35,9",1290,Obrzycko,wielkopolskie,<20k
JPT_0602102,biłgorajski,300,45,185,381,287,4214,1022,"24,3",1198,Obsza,lubelskie,<20k
JPT_1211102,nowotarski,394,79,542,852,453,8503,1851,"21,8",2320,Ochotnica Dolna,małopolskie,<20k
JPT_3017033,ostrowski (wielkopolskie),987,156,1059,1831,1112,14674,3965,27,5145,Odolanów,wielkopolskie,<20k
JPT_1423042,przysuski,356,31,317,516,316,3695,917,"24,8",1536,Odrzywół,mazowieckie,<20k
JPT_2416063,zawierciański,946,141,795,1446,916,9018,3507,"38,9",4244,Ogrodzieniec,śląskie,<20k
JPT_1402062,ciechanowski,303,50,335,495,327,4279,1173,"27,4",1510,Ojrzeń,mazowieckie,<20k
JPT_3031053,złotowski,763,128,705,1221,770,8441,2558,"30,3",3587,Okonek,wielkopolskie,<20k
JPT_2602052,jędrzejowski,455,71,363,601,446,4533,1367,"30,2",1936,Oksa,świętokrzyskie,<20k
JPT_2813043,olecki,1745,272,1602,2489,1925,21957,6296,"28,7",8033,Olecko,warmińsko-mazurskie,20k-50k
JPT_1204052,dąbrowski,444,53,463,681,432,7928,1647,"20,8",2073,Olesno,małopolskie,<20k
JPT_1608033,oleski,1440,186,1209,1850,1286,17640,5140,"29,1",5971,Olesno,opolskie,<20k
JPT_1809063,lubaczowski,464,57,421,670,493,6296,1803,"28,6",2105,Oleszyce,podkarpackie,<20k
JPT_0214011,oleśnicki,4256,856,4222,5776,3370,36979,14977,"40,5",18480,Oleśnica,dolnośląskie,20k-50k
JPT_2612033,staszowski,372,40,315,567,322,3843,1238,"32,2",1616,Oleśnica,świętokrzyskie,<20k
JPT_1212053,olkuski,5038,1009,5028,7537,5606,48206,19682,"40,8",24218,Olkusz,małopolskie,20k-50k
JPT_1821042,leski,322,24,271,409,290,4882,1108,"22,7",1316,Olszanica,podkarpackie,<20k
JPT_1601062,brzeski (opolskie),398,47,385,595,425,4874,1568,"32,2",1850,Olszanka,opolskie,<20k
JPT_1410032,łosicki,240,26,175,296,248,2914,770,"26,4",985,Olszanka,mazowieckie,<20k
JPT_1415092,ostrołęcki,584,171,891,1410,757,10789,3094,"28,7",3813,Olszewo-Borki,mazowieckie,<20k
JPT_2862000,Olsztyn,19064,3896,20202,27666,17764,171249,71567,"41,8",88592,Olsztyn,warmińsko-mazurskie,>100k
JPT_2404122,częstochowski,633,136,626,1240,715,7835,2538,"32,4",3350,Olsztyn,śląskie,<20k
JPT_2814093,olsztyński,1109,217,1230,2034,1408,13630,4858,"35,6",5998,Olsztynek,warmińsko-mazurskie,<20k
JPT_0210053,lubański,556,91,410,760,574,6472,1912,"29,5",2391,Olszyna,dolnośląskie,<20k
JPT_3009092,kolski,340,23,239,420,304,4471,947,"21,2",1326,Olszówka,wielkopolskie,<20k
JPT_3015053,nowotomyski,1348,303,1828,2497,1502,16357,5060,"30,9",7478,Opalenica,wielkopolskie,<20k
JPT_2603043,kazimierski,347,34,253,403,319,3230,1048,"32,4",1356,Opatowiec,świętokrzyskie,<20k
JPT_2406052,kłobucki,514,80,545,842,491,6805,1977,"29,1",2472,Opatów,śląskie,<20k
JPT_2606043,opatowski,1157,117,838,1639,1258,11532,4149,36,5009,Opatów,świętokrzyskie,<20k
JPT_3007083,kaliski,925,134,901,1509,837,10787,3260,"30,2",4306,Opatówek,wielkopolskie,<20k
JPT_1402072,ciechanowski,487,85,569,907,480,5937,1940,"32,7",2528,Opinogóra Górna,mazowieckie,<20k
JPT_1007043,opoczyński,2609,521,3224,4666,3277,33777,11149,33,14297,Opoczno,łódzkie,20k-50k
JPT_1661000,Opole,15201,2667,15701,20254,12560,127839,57647,"45,1",66383,Opole,opolskie,>100k
JPT_0612053,opolski (lubelskie),1472,147,1194,2034,1429,16980,5162,"30,4",6276,Opole Lubelskie,lubelskie,<20k
JPT_1002092,kutnowski,242,28,237,351,214,2487,765,"30,8",1072,Oporów,łódzkie,<20k
JPT_3023032,słupecki,335,58,317,515,360,3800,1117,"29,4",1585,Orchowo,wielkopolskie,<20k
JPT_2003062,bielski (podlaskie),342,7,92,164,157,2638,659,25,762,Orla,podlaskie,<20k
JPT_2809053,lidzbarski,1030,116,722,1337,1036,11816,3372,"28,5",4241,Orneta,warmińsko-mazurskie,<20k
JPT_2408042,mikołowski,451,139,675,1112,486,6179,2350,38,2863,Ornontowice,śląskie,<20k
JPT_1430042,szydłowiecki,376,56,410,606,394,5953,1294,"21,7",1842,Orońsko,mazowieckie,<20k
JPT_2408031,mikołowski,1545,432,2206,3141,1667,21290,7087,"33,3",8991,Orzesze,śląskie,20k-50k
JPT_2816023,piski,713,70,708,1065,709,8830,2481,"28,1",3265,Orzysz,warmińsko-mazurskie,<20k
JPT_1813072,przemyski,529,87,580,905,609,8873,2266,"25,5",2710,Orły,podkarpackie,<20k
JPT_0414072,świecki,396,74,440,694,477,5511,1649,"29,9",2081,Osie,kujawsko-pomorskie,<20k
JPT_1417062,otwocki,311,47,331,555,294,3673,1141,"31,1",1538,Osieck,mazowieckie,<20k
JPT_3013033,leszczyński,715,131,870,1300,717,9314,2787,"29,9",3733,Osieczna,wielkopolskie,<20k
JPT_2213072,starogardzki,166,27,234,354,213,2887,707,"24,5",994,Osieczna,pomorskie,<20k
JPT_0201052,bolesławiecki,403,99,614,889,505,7288,1977,"27,1",2510,Osiecznica,dolnośląskie,<20k
JPT_0402082,brodnicki,292,46,323,496,303,4022,1089,"27,1",1460,Osiek,kujawsko-pomorskie,<20k
JPT_1213052,oświęcimski,692,118,755,1326,728,8271,2618,"31,7",3619,Osiek,małopolskie,<20k
JPT_2213082,starogardzki,223,50,224,360,231,2373,758,"31,9",1088,Osiek,pomorskie,<20k
JPT_2612043,staszowski,629,68,517,934,594,7622,2147,"28,2",2742,Osiek,świętokrzyskie,<20k
JPT_1805082,jasielski,238,11,196,361,255,5357,831,"15,5",1061,Osiek Jasielski,podkarpackie,<20k
JPT_3009102,kolski,333,71,428,732,419,6152,1433,"23,3",1983,Osiek Mały,wielkopolskie,<20k
JPT_0403062,bydgoski,914,611,2159,3443,1349,15347,6813,"44,4",8476,Osielsko,kujawsko-pomorskie,<20k
JPT_3204052,goleniowski,217,65,255,467,265,3024,887,"29,3",1269,Osina,zachodniopomorskie,<20k
JPT_0411042,radziejowski,714,134,726,1090,674,7529,2674,"35,5",3338,Osięciny,kujawsko-pomorskie,<20k
JPT_1017052,wieluński,436,65,435,640,420,4740,1634,"34,5",1996,Osjaków,łódzkie,<20k
JPT_2210032,nowodworski (pomorskie),233,58,286,437,300,3206,1025,32,1314,Ostaszewo,pomorskie,<20k
JPT_3024053,szamotulski,417,116,631,841,493,4931,1822,"36,9",2498,Ostroróg,wielkopolskie,<20k
JPT_2607011,ostrowiecki,7835,824,4780,8712,7976,67404,24258,36,30128,Ostrowiec Świętokrzyski,świętokrzyskie,50k-100k
JPT_3023042,słupecki,428,88,519,790,474,5054,1655,"32,7",2299,Ostrowite,wielkopolskie,<20k
JPT_1461000,Ostrołęka,4782,794,4364,6854,5613,51656,18792,"36,4",22407,Ostrołęka,mazowieckie,50k-100k
JPT_3018073,ostrzeszowski,2162,301,1939,3124,1993,23845,7472,"31,3",9519,Ostrzeszów,wielkopolskie,20k-50k
JPT_2815011,ostródzki,3458,535,2788,4898,3494,32714,11742,"35,9",15173,Ostróda,warmińsko-mazurskie,20k-50k
JPT_1815022,ropczycko-sędziszowski,398,37,422,694,373,7346,1661,"22,6",1924,Ostrów,podkarpackie,<20k
JPT_0608103,lubartowski,362,24,308,498,387,5226,1352,"25,9",1579,Ostrów Lubelski,lubelskie,<20k
JPT_1416011,ostrowski (mazowieckie),2035,268,1754,2937,2111,22216,7564,34,9105,Ostrów Mazowiecka,mazowieckie,20k-50k
JPT_3017011,ostrowski (wielkopolskie),8051,1311,6941,10962,7419,71560,28691,"40,1",34684,Ostrów Wielkopolski,wielkopolskie,50k-100k
JPT_0608112,lubartowski,302,24,172,329,242,3794,817,"21,5",1069,Ostrówek,lubelskie,<20k
JPT_1017062,wieluński,410,56,329,633,416,4473,1468,"32,8",1844,Ostrówek,łódzkie,<20k
JPT_1607063,nyski,1198,197,1084,1829,1356,13355,4931,"36,9",5664,Otmuchów,opolskie,<20k
JPT_1417021,otwocki,4828,1138,5076,7867,4003,44317,17524,"39,5",22912,Otwock,mazowieckie,20k-50k
JPT_0804073,nowosolski,464,123,707,1081,561,7079,2319,"32,8",2936,Otyń,lubuskie,<20k
JPT_1609083,opolski (opolskie),1558,248,1447,2344,1562,19449,5862,"30,1",7159,Ozimek,opolskie,<20k
JPT_1020021,zgierski,1898,272,1566,2639,1747,19128,6092,"31,8",8122,Ozorków,łódzkie,<20k
JPT_0215011,oławski,3969,653,3680,5187,2955,33087,13331,"40,3",16444,Oława,dolnośląskie,20k-50k
JPT_0805033,słubicki,380,86,546,834,599,6358,1833,"28,8",2445,Ośno Lubuskie,lubuskie,<20k
JPT_1213011,oświęcimski,4898,748,3915,5913,3903,37569,14409,"38,4",19377,Oświęcim,małopolskie,20k-50k
JPT_2413062,tarnogórski,539,111,664,1017,555,5806,2400,"41,3",2886,Ożarowice,śląskie,<20k
JPT_2606053,opatowski,912,99,787,1272,1060,10559,3471,"32,9",4130,Ożarów,świętokrzyskie,<20k
JPT_1432063,warszawski zachodni,2044,703,3911,4838,2309,26151,10980,42,13805,Ożarów Mazowiecki,mazowieckie,20k-50k
JPT_1008021,pabianicki,8072,1118,6174,9618,6523,63945,25133,"39,3",31505,Pabianice,łódzkie,50k-100k
JPT_2601043,buski,776,67,517,923,628,7269,2329,32,2911,Pacanów,świętokrzyskie,<20k
JPT_1404032,gostyniński,357,22,273,441,343,3458,1074,"31,1",1436,Pacyna,mazowieckie,<20k
JPT_1607073,nyski,1186,207,950,1600,1313,12429,4258,"34,3",5256,Paczków,opolskie,<20k
JPT_1811062,mielecki,384,49,345,548,357,5358,1423,"26,6",1683,Padew Narodowa,podkarpackie,<20k
JPT_1009043,pajęczański,1075,189,984,1574,1023,11491,4189,"36,5",4845,Pajęczno,łódzkie,<20k
JPT_3022042,rawicki,352,57,408,577,393,4902,1245,"25,4",1787,Pakosław,wielkopolskie,<20k
JPT_1607082,nyski,274,49,326,525,343,3496,1219,"34,9",1517,Pakosławice,opolskie,<20k
JPT_0407073,inowrocławski,849,181,821,1463,916,9697,3250,"33,5",4230,Pakość,kujawsko-pomorskie,<20k
JPT_2406062,kłobucki,440,75,451,745,415,5035,1722,"34,2",2126,Panki,śląskie,<20k
JPT_0404052,chełmiński,329,62,346,552,339,4300,1162,27,1628,Papowo Biskupie,kujawsko-pomorskie,<20k
JPT_1426062,siedlecki,218,17,156,295,181,2501,573,"22,9",867,Paprotnia,mazowieckie,<20k
JPT_1007052,opoczyński,353,38,295,498,302,4327,1059,"24,5",1486,Paradyż,łódzkie,<20k
JPT_2201072,bytowski,254,64,330,512,293,3842,1048,"27,3",1453,Parchowo,pomorskie,<20k
JPT_0613043,parczewski,1307,181,1147,1832,1300,14329,5137,"35,9",5767,Parczew,lubelskie,<20k
JPT_1403092,garwoliński,265,41,332,500,295,4143,905,"21,8",1433,Parysów,mazowieckie,<20k
JPT_1020072,zgierski,388,56,477,704,445,5163,1708,"33,1",2070,Parzęczew,łódzkie,<20k
JPT_2817043,szczycieński,363,77,359,638,477,5294,1441,"27,2",1914,Pasym,warmińsko-mazurskie,<20k
JPT_0205052,jaworski,298,40,309,570,380,4037,1326,"32,8",1597,Paszowice,dolnośląskie,<20k
JPT_2804073,elbląski,1587,263,1768,2565,1951,19205,6352,"33,1",8134,Pasłęk,warmińsko-mazurskie,<20k
JPT_2407072,lubliniecki,428,40,382,599,407,6615,1416,"21,4",1856,Pawonków,śląskie,<20k
JPT_1804062,jarosławski,521,62,586,936,584,8429,2404,"28,5",2689,Pawłosiów,podkarpackie,<20k
JPT_2410042,pszczyński,979,311,1742,2482,1571,18156,5515,"30,4",7085,Pawłowice,śląskie,<20k
JPT_1603042,kędzierzyńsko-kozielski,538,89,468,762,522,7277,1958,"26,9",2379,Pawłowiczki,opolskie,<20k
JPT_2611042,starachowicki,1031,153,1053,1681,995,15187,3839,"25,3",4913,Pawłów,świętokrzyskie,<20k
JPT_1214042,proszowicki,342,55,393,485,313,3568,1135,"31,8",1588,Pałecznica,małopolskie,<20k
JPT_1209042,myślenicki,606,167,984,1344,779,11147,2558,"22,9",3880,Pcim,małopolskie,<20k
JPT_2214043,tczewski,1114,226,1462,2167,1344,16021,4444,"27,7",6313,Pelplin,pomorskie,<20k
JPT_2010082,siemiatycki,266,13,119,243,181,2726,670,"24,6",822,Perlejewo,podlaskie,<20k
JPT_3008052,kępiński,257,56,304,464,276,3765,1046,"27,8",1357,Perzów,wielkopolskie,<20k
JPT_3202053,choszczeński,560,122,562,898,638,7710,2169,"28,1",2780,Pełczyce,zachodniopomorskie,<20k
JPT_1418043,piaseczyński,7103,3754,13314,19361,7096,86217,40450,"46,9",50628,Piaseczno,mazowieckie,50k-100k
JPT_3004052,gostyński,658,133,740,1146,655,8613,2582,30,3332,Piaski,wielkopolskie,<20k
JPT_0617033,świdnicki (lubelskie),928,132,818,1313,855,10467,3251,"31,1",4046,Piaski,lubelskie,<20k
JPT_1421011,pruszkowski,2660,587,3084,4212,2404,22559,10440,"46,3",12947,Piastów,mazowieckie,20k-50k
JPT_0206031,karkonoski,653,115,456,814,649,6082,2069,34,2687,Piechowice,dolnośląskie,<20k
JPT_2810042,mrągowski,459,67,400,668,578,7555,1592,"21,1",2172,Piecki,warmińsko-mazurskie,<20k
JPT_2471000,Piekary Śląskie,5574,1061,6081,8542,5784,54702,21559,"39,4",27042,Piekary Śląskie,śląskie,50k-100k
JPT_2604142,kielecki,976,221,1404,2337,1241,16433,4592,"27,9",6179,Piekoszów,świętokrzyskie,<20k
JPT_0226032,złotoryjski,310,82,415,629,474,4509,1475,"32,7",1910,Pielgrzymka,dolnośląskie,<20k
JPT_2802053,braniewski,489,65,420,814,620,6111,1906,"31,2",2408,Pieniężno,warmińsko-mazurskie,<20k
JPT_2604153,kielecki,364,47,361,552,386,4636,1294,"27,9",1710,Pierzchnica,świętokrzyskie,<20k
JPT_0202033,dzierżoniowski,795,116,575,1051,789,9318,2488,"26,7",3326,Pieszyce,dolnośląskie,<20k
JPT_2411072,raciborski,508,85,485,777,421,6888,1728,"25,1",2276,Pietrowice Wielkie,śląskie,<20k
JPT_0225043,zgorzelecki,701,69,480,903,737,9025,2249,"24,9",2890,Pieńsk,dolnośląskie,<20k
JPT_1403103,garwoliński,743,157,1069,1572,939,10959,2994,"27,3",4480,Pilawa,mazowieckie,<20k
JPT_2405042,gliwicki,917,348,1337,2164,1012,12138,4632,"38,2",5778,Pilchowice,śląskie,<20k
JPT_2416073,zawierciański,823,91,687,1149,796,8534,2611,"30,6",3546,Pilica,śląskie,<20k
JPT_1803063,dębicki,967,139,1049,1598,913,18233,3917,"21,5",4666,Pilzno,podkarpackie,<20k
JPT_1425011,radomski,1912,219,1278,2203,2059,17902,5696,"31,8",7671,Pionki,mazowieckie,<20k
JPT_0411053,radziejowski,871,201,930,1413,879,9192,3051,"33,2",4294,Piotrków Kujawski,kujawsko-pomorskie,<20k
JPT_1062000,Piotrków Trybunalski,8098,1390,6827,10965,7424,72250,26265,"36,4",34704,Piotrków Trybunalski,łódzkie,50k-100k
JPT_2816033,piski,2138,313,1764,3068,1986,27517,7537,"27,4",9269,Pisz,warmińsko-mazurskie,20k-50k
JPT_0601112,bialski,517,77,533,825,479,7141,1967,"27,5",2431,Piszczac,lubelskie,<20k
JPT_1210133,nowosądecki,462,68,635,883,561,10520,1980,"18,8",2609,Piwniczna-Zdrój,małopolskie,<20k
JPT_1004063,łęczycki,549,62,432,718,534,5892,1728,"29,3",2295,Piątek,łódzkie,<20k
JPT_2007052,łomżyński,622,60,594,910,601,10666,2336,"21,9",2787,Piątnica,podlaskie,<20k
JPT_3019011,pilski,7555,1565,7137,11602,7882,72527,26561,"36,6",35741,Piła,wielkopolskie,50k-100k
JPT_0202041,dzierżoniowski,546,80,358,622,573,6364,1740,"27,3",2179,Piława Górna,dolnośląskie,<20k
JPT_2608043,pińczowski,2140,287,1972,2971,2158,20379,7683,"37,7",9528,Pińczów,świętokrzyskie,20k-50k
JPT_1410042,łosicki,407,33,259,462,339,4825,1105,"22,9",1500,Platerów,mazowieckie,<20k
JPT_0210062,lubański,117,16,107,184,128,1629,420,"25,8",552,Platerówka,dolnośląskie,<20k
JPT_3020063,pleszewski,2908,516,2882,4688,2891,29596,11050,"37,3",13885,Pleszew,wielkopolskie,20k-50k
JPT_1216042,tarnowski,754,140,808,1353,667,11930,2769,"23,2",3722,Pleśna,małopolskie,<20k
JPT_1406092,grójecki,406,99,450,742,416,4788,1448,"30,2",2113,Pniewy,mazowieckie,<20k
JPT_3024063,szamotulski,906,259,1396,1942,1154,12643,3939,"31,2",5657,Pniewy,wielkopolskie,<20k
JPT_3021123,poznański,1496,628,2619,3693,1835,19943,7670,"38,5",10271,Pobiedziska,wielkopolskie,<20k
JPT_2404132,częstochowski,1029,226,1209,1939,1286,12641,4276,"33,8",5689,Poczesna,śląskie,<20k
JPT_1011033,poddębicki,1468,237,1417,2501,1474,15371,5706,"37,1",7097,Poddębice,łódzkie,<20k
JPT_0613052,parczewski,154,6,93,139,154,1593,444,"27,9",546,Podedwórze,lubelskie,<20k
JPT_1210142,nowosądecki,581,135,943,1347,657,13391,2525,"18,9",3663,Podegrodzie,małopolskie,<20k
JPT_0206082,karkonoski,745,152,693,1136,872,8285,2908,"35,1",3598,Podgórzyn,dolnośląskie,<20k
JPT_1405021,grodziski (mazowieckie),549,169,508,787,447,3801,2026,"53,3",2460,Podkowa Leśna,mazowieckie,<20k
JPT_3004063,gostyński,400,101,534,798,474,4907,1705,"34,7",2307,Pogorzela,wielkopolskie,<20k
JPT_1424032,pułtuski,374,66,455,703,430,5032,1367,"27,2",2028,Pokrzywnica,mazowieckie,<20k
JPT_1606032,namysłowski,376,52,364,614,421,5144,1540,"29,9",1827,Pokój,opolskie,<20k
JPT_0208051,kłodzki,902,84,496,850,667,6228,2561,"41,1",2999,Polanica-Zdrój,dolnośląskie,<20k
JPT_1213072,oświęcimski,396,68,485,770,368,4318,1461,"33,8",2087,Polanka Wielka,małopolskie,<20k
JPT_3209063,koszaliński,663,119,667,1152,947,8532,2894,"33,9",3548,Polanów,zachodniopomorskie,<20k
JPT_3211043,policki,3214,761,4210,6058,4432,41117,15026,"36,5",18675,Police,zachodniopomorskie,20k-50k
JPT_1436022,zwoleński,400,48,358,583,435,5419,1391,"25,7",1824,Policzna,mazowieckie,<20k
JPT_0216043,polkowicki,2320,513,2436,4120,2045,27704,10027,"36,2",11434,Polkowice,dolnośląskie,20k-50k
JPT_1603052,kędzierzyńsko-kozielski,363,41,312,447,317,3956,1288,"32,6",1480,Polska Cerekiew,opolskie,<20k
JPT_1414052,nowodworski (mazowieckie),849,206,1049,1566,1064,9086,3739,"41,2",4734,Pomiechówek,mazowieckie,<20k
JPT_0612063,opolski (lubelskie),1393,114,925,1550,1392,14008,4445,"31,7",5374,Poniatowa,lubelskie,<20k
JPT_3004073,gostyński,576,119,624,955,598,7715,2114,"27,4",2872,Poniec,wielkopolskie,<20k
JPT_1609092,opolski (opolskie),702,110,667,885,662,7969,2356,"29,6",3026,Popielów,opolskie,<20k
JPT_2406072,kłobucki,452,100,519,817,537,5835,1826,"31,3",2425,Popów,śląskie,<20k
JPT_2409042,myszkowski,1148,155,917,1697,1142,10822,3975,"36,7",5059,Poraj,śląskie,<20k
JPT_1217052,tatrzański,494,91,609,895,472,11715,1902,"16,2",2561,Poronin,małopolskie,<20k
JPT_2402082,bielski (śląskie),1387,304,1593,2512,1348,15581,5359,"34,4",7144,Porąbka,śląskie,<20k
JPT_2416011,zawierciański,995,185,796,1418,922,8461,3602,"42,6",4316,Poręba,śląskie,<20k
JPT_3213052,sławieński,438,111,598,912,624,6847,2154,"31,5",2683,Postomino,zachodniopomorskie,<20k
JPT_0602112,biłgorajski,497,25,230,463,380,5314,1257,"23,7",1595,Potok Górny,lubelskie,<20k
JPT_0605072,janowski,331,35,262,492,266,4561,975,"21,4",1386,Potok Wielki,lubelskie,<20k
JPT_1423052,przysuski,263,55,249,314,282,4194,748,"17,8",1163,Potworów,mazowieckie,<20k
JPT_2212072,słupski,400,81,483,765,593,6821,1658,"24,3",2322,Potęgowo,pomorskie,<20k
JPT_3023052,słupecki,208,26,215,323,200,2320,632,"27,2",972,Powidz,wielkopolskie,<20k
JPT_2819022,węgorzewski,253,43,285,431,313,3241,957,"29,5",1325,Pozezdrze,warmińsko-mazurskie,<20k
JPT_3064000,Poznań,66451,15038,99334,95100,53142,532048,257414,"48,4",329065,Poznań,wielkopolskie,>100k
JPT_3002062,czarnkowsko-trzcianecki,482,68,547,827,474,6181,1771,"28,7",2398,Połajewo,wielkopolskie,<20k
JPT_2612053,staszowski,755,151,965,1558,1429,11683,4300,"36,8",4858,Połaniec,świętokrzyskie,<20k
JPT_3216033,świdwiński,1513,208,1157,1939,1622,14998,5351,"35,7",6439,Połczyn-Zdrój,zachodniopomorskie,<20k
JPT_2002082,białostocki,270,23,160,301,239,3340,775,"23,2",993,Poświętne,podlaskie,<20k
JPT_1007062,opoczyński,341,45,246,379,273,3101,1003,"32,3",1284,Poświętne,łódzkie,<20k
JPT_1434082,wołomiński,338,50,442,682,441,6239,1384,"22,2",1953,Poświętne,mazowieckie,<20k
JPT_2207043,kwidzyński,898,155,893,1457,1105,12998,3160,"24,3",4508,Prabuty,pomorskie,<20k
JPT_1608043,oleski,1404,148,1050,1592,1546,13374,4812,36,5740,Praszka,opolskie,<20k
JPT_1418052,piaseczyński,790,370,1400,2303,1094,11363,4591,"40,4",5957,Prażmów,mazowieckie,<20k
JPT_0209073,legnicki,593,123,561,956,775,7345,2474,"33,7",3008,Prochowice,dolnośląskie,<20k
JPT_1401022,białobrzeski,456,71,468,716,453,5540,1608,29,2164,Promna,mazowieckie,<20k
JPT_2805042,ełcki,326,63,372,569,409,7215,1255,"17,4",1739,Prostki,warmińsko-mazurskie,<20k
JPT_1214053,proszowicki,1459,257,1667,2474,1421,16097,5552,"34,5",7278,Proszowice,małopolskie,<20k
JPT_1804073,jarosławski,546,56,405,763,553,9654,1941,"20,1",2323,Pruchnik,podkarpackie,<20k
JPT_1610043,prudnicki,2635,396,2115,3127,2488,26800,9287,"34,7",10761,Prudnik,opolskie,20k-50k
JPT_0220023,trzebnicki,645,145,875,1234,848,9352,2812,"30,1",3747,Prusice,dolnośląskie,<20k
