Report Date,School Name,Address,County,Daily Cases,Eircode,location,Long,Lat,type
22.03.2021,Mercy Secondary School,Ballymahon,Longford,1,N39P8C5,"Mercy Secondary School, Dublin Road, Tuam Urban ED, Tuam Municipal District, County Galway, Connacht, H54KC66, Éire / Ireland",-8.84795880219058,53.5136567,S
22.03.2021,C.B.S. Thurles,Thurles,Tipperary,1,E41HX75,"<[OK] Osm - Geocode [Thurles, The Municipal District of Thurles, County Tipperary, Munster, E41 F838, Éire / Ireland]>",-7.8151008,52.6801547,AC
22.03.2021,Mulroy College,Letterkenny,Donegal,3,F92FX36,"Mulroy Woods Hotel, R245, Glenalla ED, Letterkenny Municipal District, County Donegal, Éire / Ireland",-7.680731165834311,55.0764609,SA
22.03.2021,Cabinteely Community School,"Cabinteely, D18",Dublin,1,D18VH73,"Cabinteely Community School, Johnstown Road, Cabinteely-Pottery ED, Cornelscourt, Dún Laoghaire-Rathdown, County Dublin, Leinster, D18 FV07, Éire / Ireland",-6.146423399813312,53.262331599999996,SA
22.03.2021,The Donahies Community School,Dublin 13,Dublin,1,D13YN77,"<[OK] Osm - Geocode [Grange A ED, Dublin, Dublin 13, Leinster, DUBLIN 13, Éire / Ireland]>",-6.162400642418439,53.39687754275642,AC
22.03.2021,Holy Child Community School,Sallynoggin,Dublin,1,A96E0C9,"Holy Child Community School, Pearse Street, Sallynoggin, Dun Laoghaire-Sallynoggin East ED, Dún Laoghaire, Dún Laoghaire-Rathdown, County Dublin, Leinster, A96 E0C9, Éire / Ireland",-6.136997450726721,53.2759219,SA
22.03.2021,Mountmellick Comm. School,Mountmellick,Laois,1,R32A099,"<[OK] Osm - Geocode [Mountmellick, The Municipal District of Borris-in-Ossory — Mountmellick, County Laois, Leinster, R32 R267, Éire / Ireland]>",-7.3251863,53.1175082,AC
22.03.2021,Funky Kidz Preschool,Swords,Dublin,1,"53.44490094019682, -6.2236502838220185","<[OK] Osm - Geocode [Swords, Fingal, County Dublin, Leinster, K67 X8Y2, Éire / Ireland]>",-6.2184562,53.4598264,AC
22.03.2021,Tiny Tots Playgroup,Stranorlar,Donegal,1,"54.808261244975554, -7.781356172412809","<[OK] Osm - Geocode [Stranorlar, Lifford-Stranorlar Municipal District, County Donegal, F93 Y27K, Éire / Ireland]>",-7.769133,54.8045069,AC
21.03.2021,Craughwell NS,Craughwell,Galway,1,H91P218,"Craughwell, R347, Craughwell ED, Loughrea Municipal District, County Galway, Connacht, Éire / Ireland",-8.7359784,53.2255759,SA
21.03.2021,Presentation Primary School,Carrick-on-Suir,Tipperary,1,E32CA26,"Presentation Primary School, N24, Carrick-on-Suir Urban, The Municipal District of Carrick-on-Suir, County Tipperary, Munster, E32 VH64, Éire / Ireland",-7.411733580914198,52.34791725,SA
21.03.2021,Scoil Bhríde,Ballydehob,Cork,2,P81V294,"Scoil Bhríde, Prosperous Road, Clane ED, The Municipal District of Clane — Maynooth, County Kildare, Leinster, W91 X253, Éire / Ireland",-6.693917233194176,53.29089505,S
21.03.2021,St Vincent's GNS,Dublin 1,Dublin,1,D01XT04,"St Vincent's, Rockfield, Blackrock-Templehill ED, Blackrock, Dún Laoghaire-Rathdown, County Dublin, Leinster, A94 PC95, Éire / Ireland",-6.1711583,53.2965418,S
21.03.2021,St Vincent's BNS,Dublin 1,Dublin,1,D01VW63,"<[OK] Osm - Geocode [Dublin 1, Leinster, Éire / Ireland]>",-6.256645689721826,53.3524881,AC
21.03.2021,St Laurence O'Toole's NS,Bray,Wicklow,1,A98RP49,"Saint Laurence O'Toole's, Main Street, Togher ED, The Municipal District of Wicklow, County Wicklow, Leinster, Éire / Ireland",-6.225781699999998,53.062286900000004,S
21.03.2021,St Luke's NS,"Tyrrelstown, D15",Dublin,1,D15CH64,"Saint Luke's, Drumcondra Road Lower, Drumcondra, Botanic B ED, Dublin, Dublin 9, Leinster, D09 VX57, Éire / Ireland",-6.255043089407927,53.3677787,S
21.03.2021,Holy Family Primary School,Mullingar,Westmeath,1,N91Y225,"Holy Family Primary School, 1, Drumnaconagher Road, Downpatrick, County Down, Northern Ireland, BT30 9AN, United Kingdom",-5.790931942994815,54.3694751,S
21.03.2021,Presentation Senior School,Mullingar,Westmeath,1,N91YD83,"<[OK] Osm - Geocode [Mullingar, The Municipal District of Mullingar — Kinnegad, County Westmeath, Leinster, N91 FY58, Éire / Ireland]>",-7.3415454,53.5263035,AC
21.03.2021,Marist National School,"Crumlin, D12",Dublin,1,D12YP98,"Marist National School, Clogher Road, Crumlin C ED, Dublin, Dublin 12, Leinster, D6W HY98, Éire / Ireland",-6.292894655253282,53.326080149999996,SA
21.03.2021,St Joseph's For Blind NS,"Drumcondra, D9",Dublin,1,D09C803,"<[OK] Osm - Geocode [Drumcondra, Drumcondra Road Lower, Botanic C ED, Dublin, Dublin 9, Leinster, D01 C2F6, Éire / Ireland]>",-6.259665718431606,53.36334425,AC
21.03.2021,Realt Na Mara BNS,Mornington,Meath,1,A92WC52,"<[OK] Osm - Geocode [Mornington, The Municipal District of Laytown — Bettystown, County Meath, Leinster, A92 AH27, Éire / Ireland]>",-6.2825549,53.7213844,AC
21.03.2021,Our Lady Of Fatima Special School,WEXFORD,Wexford,3,Y35HF83,"<[OK] Osm - Geocode [Wexford, County Wexford, Leinster, Éire / Ireland]>",-6.476233077945503,52.3277968,AC
21.03.2021,St Oliver Plunketts NS,Athenry,Galway,1,H65T680,"Saint Oliver Plunkett Avenue, Saint Oliver Plunkett's, Tinnahinch, Tinnahinch ED, The Municipal District of Muinebeag, County Carlow, Leinster, R95 EKN5, Éire / Ireland",-6.9488712,52.5356556,S
21.03.2021,St Kevin's Junior NS,"Donaghmede, D13",Dublin,1,D13DK88,"<[OK] Osm - Geocode [Donaghmede, Grange C ED, Dublin, Dublin 13, Leinster, DUBLIN 13, Éire / Ireland]>",-6.1635775,53.3948612,AC
21.03.2021,Scoil Cholmcille Junior NS,Ballybrack,Dublin,1,A96FA40,"<[OK] Osm - Geocode [Ballybrack, Killiney ED, Killiney, Dún Laoghaire-Rathdown, County Dublin, Leinster, Éire / Ireland]>",-6.1266112,53.252448,AC
21.03.2021,St Brigid's JNS,"Tallaght, D24",Dublin,1,D24X343,"<[OK] Osm - Geocode [Tallaght, Belgard Square West, Clondalkin ED, Tallaght, South Dublin, County Dublin, Leinster, D24 V6XK, Éire / Ireland]>",-6.3746438,53.2874685,AC
21.03.2021,Gaelscoil An Duinninigh,Swords,Dublin,1,K67V207,"<[OK] Osm - Geocode [Swords, Fingal, County Dublin, Leinster, K67 X8Y2, Éire / Ireland]>",-6.2184562,53.4598264,AC
21.03.2021,Scoil Íosagáin,Buncrana,Donegal,1,F93RF77,"Scoil Iosagain, Church Street, Buncrana ED, Inishowen Municipal District, County Donegal, F93 C9X6, Éire / Ireland",-7.457314367120183,55.1330547,SA
21.03.2021,Dunboyne Junior NS,Dunboyne,Meath,1,A86HW57,"<[OK] Osm - Geocode [Dunboyne, The Municipal District of Ratoath, County Meath, Leinster, A86 R688, Éire / Ireland]>",-6.4760189,53.4194359,AC
21.03.2021,Killashee Multi-Denominational NS,NAAS,Kildare,1,W91YV60,"<[OK] Osm - Geocode [Naas, The Municipal District of Naas, County Kildare, Leinster, Éire / Ireland]>",-6.6574093,53.2214677,AC
21.03.2021,St Joseph's NS,Ballinrobe,Mayo,1,F31E406,"St. Joseph's NS, L70712, Ballymitty ED, The Borough District of Wexford, County Wexford, Leinster, Éire / Ireland",-6.71504365,52.27869355,S
21.03.2021,Scoil Bhríde,Naas,Kildare,1,W91YA62,"Scoil Bhríde, Prosperous Road, Clane ED, The Municipal District of Clane — Maynooth, County Kildare, Leinster, W91 X253, Éire / Ireland",-6.693917233194176,53.29089505,S
21.03.2021,Greystones Educate Together National School,Greystones,Wicklow,1,A63YE36,"<[OK] Osm - Geocode [Greystones, The Municipal District of Greystones, County Wicklow, Leinster, A63 HW80, Éire / Ireland]>",-6.0632184,53.1448901,AC
21.03.2021,Deansrath Comm. College,"Clondalkin, D22",Dublin,1,D22RY77,"<[OK] Osm - Geocode [Clondalkin, South Dublin, County Dublin, Leinster, D22 E9X5, Éire / Ireland]>",-6.3942689,53.3219624,AC
21.03.2021,Roots and Wings Early Years Ed. and Care* (not a school),Donabate,Dublin,8,K36N678,"<[OK] Osm - Geocode [Donabate, Fingal, County Dublin, Leinster, K36 DT91, Éire / Ireland]>",-6.1485698,53.4864092,AC
21.03.2021,Child's Play Creche,Newbridge,Kildare,1,"53.16934509991714, -6.801877543616434","Child's Play, St Kevin's Avenue, Merchants Quay D ED, Dublin, County Dublin, Leinster, D08 K0HD, Éire / Ireland",-6.274830967523962,53.33606945,S
21.03.2021,Links Childcare Abington,Malahide,Dublin,1,"53.44685490829628, -6.181035682233626","<[OK] Osm - Geocode [Malahide, Fingal, County Dublin, Leinster, K36 HN84, Éire / Ireland]>",-6.15367,53.4508401,AC
20.03.2021,St Patrick's NS,Greystones,Wicklow,1,A63EY42,"Saint Patrick's, L1042, Kilquade, Kilcoole ED, The Municipal District of Greystones, County Wicklow, Leinster, A63 DE00, Éire / Ireland",-6.087141793625498,53.112408099999996,SA
20.03.2021,Patrician Primary School,Newbridge,Kildare,1,W12Y198,"Patrician Primary School, R445, Droighead Nua Urban ED, The Municipal District of Kildare — Newbridge, County Kildare, Leinster, W12 AD93, Éire / Ireland",-6.791458894249754,53.1822619,SA
20.03.2021,Monaleen NS,Castletroy,Limerick,1,V94T9P1,"Monaleen, Ennis Road, Farranshone, The Metropolitan District of Limerick City, County Limerick, Munster, V94 PD28, Éire / Ireland",-8.64262164223871,52.66666965,S
20.03.2021,St Joseph's NS,Tullamore,Offaly,1,R35PH94,"Saint Joseph's, Clara Road, Tullamore Urban ED, The Municipal District of Tullamore, County Offaly, Leinster, R35 CD82, Éire / Ireland",-7.5059201,53.28379295,SA
20.03.2021,Mary Queen of Angels,"Ballyfermot, D10",Dublin,1,D10C527,"<[OK] Osm - Geocode [Ballyfermot, Ballyfermot Road, Ballyfermot, Drumfinn ED, Dublin, County Dublin, Leinster, DUBLIN 10, Éire / Ireland]>",-6.3587715,53.3427187,AC
20.03.2021,S N Cholmcille Boys,Swords,Dublin,2,K67WP65,"<[OK] Osm - Geocode [Swords, Fingal, County Dublin, Leinster, K67 X8Y2, Éire / Ireland]>",-6.2184562,53.4598264,AC
20.03.2021,Our Lady Of Good Counsel Boys NS,Dún Laoghaire,Dublin,1,A96AF10,"<[OK] Osm - Geocode [Dún Laoghaire, Dún Laoghaire-Rathdown, County Dublin, Leinster, A96 A258, Éire / Ireland]>",-6.1360079,53.2922794,AC
20.03.2021,St Kevin's Girls,"Tallaght, D24",Dublin,1,D24R6PT,"<[OK] Osm - Geocode [Tallaght, Belgard Square West, Clondalkin ED, Tallaght, South Dublin, County Dublin, Leinster, D24 V6XK, Éire / Ireland]>",-6.3746438,53.2874685,AC
20.03.2021,Scoil Santain NS,"Tallaght, D24",Dublin,1,D24TW35,"Scoil Santain, Avonmore Road, New Bawn, Tallaght-Avonbeg ED, Tallaght, South Dublin, Dublin 24, Leinster, D24 TW35, Éire / Ireland",-6.34742141248186,53.284279,S
20.03.2021,Holy Family Junior NS,Swords,Dublin,1,K67PX92,"<[OK] Osm - Geocode [Swords, Fingal, County Dublin, Leinster, K67 X8Y2, Éire / Ireland]>",-6.2184562,53.4598264,AC
20.03.2021,Scoil Mhuire,Ashbourne,Meath,1,A84X762,"Gowran National School, Church Road, Gowran, The Municipal District of Castlecomer, County Kilkenny, Leinster, R95 YE82, Éire / Ireland",-7.077316882282072,52.628283499999995,S
20.03.2021,Presentation Primary School,Thurles,Tipperary,1,E41V967,"Presentation Primary School, N24, Carrick-on-Suir Urban, The Municipal District of Carrick-on-Suir, County Tipperary, Munster, E32 VH64, Éire / Ireland",-7.411733580914198,52.34791725,S
20.03.2021,Griffith Barracks Multi D School,"South Circular Road, D8",Dublin,1,D08KVY4,"<[OK] Osm - Geocode [South Circular Road, Dolphin's Barn, Dublin, Dublin 8, Leinster, D08 N2X7, Éire / Ireland]>",-6.2910504,53.3332796,AC
20.03.2021,Scoil Ui Fhiaich,Maigh Nuad,Kildare,3,W23T207,"<[OK] Osm - Geocode [Maynooth, The Municipal District of Clane — Maynooth, County Kildare, Leinster, W23 V3P6, Éire / Ireland]>",-6.5922806,53.3830239,AC
20.03.2021,Rush And Lusk Educate Together NS,Lusk,Dublin,1,K45WC62,"<[OK] Osm - Geocode [Lusk, Fingal, County Dublin, Leinster, K45 K650, Éire / Ireland]>",-6.1658125,53.5255827,AC
20.03.2021,St Colman's NS,Stradbally,Laois,2,R32VR84,"Saint Colmans, N67, Doorus ED, Loughrea Municipal District, County Galway, Connacht, H91 DV, Éire / Ireland",-8.955223766658175,53.14039395,S
19.03.2021,St Michael's NS,Ballyduff,Waterford,1,P51C673,"Saint Michael's, Blackrock Road, Blackrock, Mahon A, Cork, County Cork, Munster, T12 Y0EH, Éire / Ireland",-8.41670366491333,51.89674825,S
19.03.2021,Lisaniska NS,Foxford,Mayo,1,F26EY28,"Lisaniska National School, L1317, Mount Falcon ED, Ballina Municipal District, County Mayo, Connacht, F26 H744, Éire / Ireland",-9.154599231343656,54.02658125,S
19.03.2021,S N Muire Gan Smal,Ballinasloe,Galway,1,H53PT32,"Muire Gan Smal, Old Chapel Lane, Castleisland ED, Tralee Municipal District, County Kerry, Munster, V92P803, Éire / Ireland",-9.459286611599474,52.22959745,S
19.03.2021,S N Naomh Brid,Letterkenny,Donegal,1,F92XP86,"Naomh Bríd, Blessington Road, Jobstown, Tallaght-Jobstown ED, South Dublin, Dublin 24, Leinster, D24HW35, Éire / Ireland",-6.4206903183539445,53.275786100000005,S
19.03.2021,Our Lady Of Victories Infant NS,Dublin 9,Dublin,1,D09YC99,"<[OK] Osm - Geocode [Dublin 9, Leinster, Éire / Ireland]>",-6.245577085317763,53.3860497,AC
19.03.2021,St Colmcille's NS,AUGHNACLIFFE,Longford,2,N39CD60,"St Colmcille's, Headford Place, Ceanannas Mór Urban ED, The Municipal District of Kells, County Meath, Leinster, A82 F866, Éire / Ireland",-6.873993132563674,53.72581835,S
19.03.2021,Dooish NS,BALLYBOFEY,Donegal,2,F93N768,"Dooish, County Tyrone, Northern Ireland, United Kingdom",-7.494425329928221,54.58617815,S
19.03.2021,St Kevin's Junior NS,"Donaghmede, D13",Dublin,1,D13DK88,"<[OK] Osm - Geocode [Donaghmede, Grange C ED, Dublin, Dublin 13, Leinster, DUBLIN 13, Éire / Ireland]>",-6.1635775,53.3948612,AC
19.03.2021,St Catherine's NS,Rush,Dublin,1,K56TY32,"St, Catherine's NS, L3413, Aughrim ED, Ballinasloe Municipal District, County Galway, Connacht, Éire / Ireland",-8.319930096624832,53.3056033,S
19.03.2021,Scoil Cholmcille Junior NS,Ballybrack,Dublin,2,A96FA40,"<[OK] Osm - Geocode [Ballybrack, Killiney ED, Killiney, Dún Laoghaire-Rathdown, County Dublin, Leinster, Éire / Ireland]>",-6.1266112,53.252448,AC
19.03.2021,St Brigid's JNS,"Tallaght, D24",Dublin,1,D24X343,"<[OK] Osm - Geocode [Tallaght, Belgard Square West, Clondalkin ED, Tallaght, South Dublin, County Dublin, Leinster, D24 V6XK, Éire / Ireland]>",-6.3746438,53.2874685,AC
19.03.2021,Cullohill NS,Rathdowney,Laois,1,R32WV79,"Cullohill GAA, L1558, Kilnaseer ED, The Municipal District of Borris-in-Ossory — Mountmellick, County Laois, Leinster, Éire / Ireland",-7.495487440289181,52.82472855,S
19.03.2021,Holy Family Senior NS,Swords,Dublin,1,K67V9V2,"<[OK] Osm - Geocode [Swords, Fingal, County Dublin, Leinster, K67 X8Y2, Éire / Ireland]>",-6.2184562,53.4598264,AC
19.03.2021,Gaelscoil An Eiscir Riada,Tullamore,Offaly,1,R35YP90,"<[OK] Osm - Geocode [Tullamore, The Municipal District of Tullamore, County Offaly, Leinster, R35 CD82, Éire / Ireland]>",-7.4928384,53.2743191,AC
19.03.2021,Castleknock Educate Together NS,"Castleknock, D15",Dublin,1,D15X094,"<[OK] Osm - Geocode [Castleknock, Castleknock Road, Blanchardstown-Roselawn ED, Blanchardstown, Fingal, Dublin 15, Leinster, D15 NX98, Éire / Ireland]>",-6.3714239,53.3815285,AC
19.03.2021,Mary Mother Of Hope Senior NS,"Castaheany, D15",Dublin,1,D15TA49,"<[OK] Osm - Geocode [Castaheany, Blanchardstown-Blakestown ED, Ongar, Fingal, Dublin 15, Leinster, D15 F7PX, Éire / Ireland]>",-6.4267779,53.4026089,AC
19.03.2021,Navan Educate Together NS,Navan,Meath,1,C15KV84,"<[OK] Osm - Geocode [Navan, The Municipal District of Navan, County Meath, Leinster, C15H6EK, Éire / Ireland]>",-6.6833615,53.651908,AC
19.03.2021,St Joseph's NS,Kingscourt,Cavan,1,A82RD70,"St. Joseph's NS, L70712, Ballymitty ED, The Borough District of Wexford, County Wexford, Leinster, Éire / Ireland",-6.71504365,52.27869355,S
19.03.2021,St Anne's Primary School,"Tallaght, D24",Dublin,1,D24DHY5,"St Anne's Primary School, 9, Millisle Road, Donaghadee, County Down, Northern Ireland, BT21 0HY, United Kingdom",-5.534775731054236,54.63900165,S
19.03.2021,Scoil Oilibhéir Naofa,Bettystown,Meath,1,A92H762,"Scoil Oilibhéir Naofa, School Lane, Balbriggan ED, Balrothery, Fingal, County Dublin, Leinster, K32 RY76, Éire / Ireland",-6.185879884407305,53.589505349999996,S
19.03.2021,Thornleigh Educate Together National School,Swords,Dublin,1,K67PH68,"Thornleigh Educate Together National School, Ashton Distributor Road, Swords ED, Swords, Fingal, County Dublin, Leinster, K67 V201, Éire / Ireland",-6.233274055509231,53.4724217,SA
19.03.2021,Mary Mother Of Hope Junior NS,"Clonee, D15",Dublin,2,D15TA49,"<[OK] Osm - Geocode [Clonee, Navan Road, Blanchardstown-Blakestown ED, Blanchardstown, Fingal, County Dublin, Leinster, D15 X925, Éire / Ireland]>",-6.418708,53.4067306,AC
19.03.2021,Réalt Na Mara School,Dundalk,Louth,1,A91TD3H,"Réalt na Mara, Mill Street, Dundalk No. 4 Urban ED, The Municipal District of Dundalk, County Louth, Leinster, A91 HY04, Éire / Ireland",-6.3923938,54.0074166,SA
19.03.2021,Holywell ETNS,Swords,Dublin,2,K67AP99,"<[OK] Osm - Geocode [Swords, Fingal, County Dublin, Leinster, K67 X8Y2, Éire / Ireland]>",-6.2184562,53.4598264,AC
19.03.2021,Pelletstown ETNS,"Rathborne, D15",Dublin,1,D15W571,"<[OK] Osm - Geocode [Rathborne Avenue, Ashtown A ED, Dublin, County Dublin, Leinster, D15 WK18, Éire / Ireland]>",-6.3309041,53.3774952,AC
19.03.2021,Gorey Comm. School,Gorey,Wexford,1,Y25YX29,"Gorey Community School, Saint Michael's Place, Gorey Urban ED, The Municipal District of Gorey — Kilmuckridge, County Wexford, Leinster, Y25 Y5C1, Éire / Ireland",-6.287815783925355,52.67311455,SA
19.03.2021,Cashel Comm. School,Cashel,Tipperary,1,E25YT50,"Cashel Community School, R691, Cashel Urban, The Municipal District of Cahir — Cashel, County Tipperary, Munster, E25 CX21, Éire / Ireland",-7.881517645439233,52.5188897,SA
19.03.2021,Marbles Crèche,Swords,Dublin,1,"53.44640478676804, -6.2375019724458065","Marbles, Cruise's Street, Limerick City, The Metropolitan District of Limerick City, County Limerick, Munster, V94 DW21, Éire / Ireland",-8.625054,52.6636658,S
19.03.2021,Fledglings (St Anne's) Preschool,"Tallaght, D24",Dublin,1,D24NX24,"<[OK] Osm - Geocode [Tallaght, Belgard Square West, Clondalkin ED, Tallaght, South Dublin, County Dublin, Leinster, D24 V6XK, Éire / Ireland]>",-6.3746438,53.2874685,AC
18.03.2021,St Johns Girls & Infant Boys School,Limerick City,Limerick,1,V94T223,"<[OK] Osm - Geocode [Limerick City, The Metropolitan District of Limerick City, County Limerick, Munster, Éire / Ireland]>",-8.6301239,52.661252,AC
18.03.2021,Balscadden NS,Ring Commons,Dublin,1,K32VK33,"Balscadden Road, Howth ED, Howth, Fingal, Dublin 13, Leinster, D13 YC61, Éire / Ireland",-6.0624428,53.3861144,S
18.03.2021,St Patrick's NS,Greystones,Wicklow,1,A63EY42,"Saint Patrick's, L1042, Kilquade, Kilcoole ED, The Municipal District of Greystones, County Wicklow, Leinster, A63 DE00, Éire / Ireland",-6.087141793625498,53.112408099999996,SA
18.03.2021,Holy Family NS,Rathcoole,Dublin,1,D24XH22,"<[OK] Osm - Geocode [Rathcoole, South Dublin, County Dublin, Leinster, D24 VP03, Éire / Ireland]>",-6.4679425,53.2813003,AC
18.03.2021,St Finian's NS,Newcastle,Dublin,2,D22A388,"Saint Finian's, Main Street, Newcastle ED, Newcastle, South Dublin, Dublin 22, Leinster, D22 HK06, Éire / Ireland",-6.50136684137134,53.29948895,SA
18.03.2021,St Colmcille's NS,AUGHNACLIFFE,Longford,2,N39CD60,"St Colmcille's, Headford Place, Ceanannas Mór Urban ED, The Municipal District of Kells, County Meath, Leinster, A82 F866, Éire / Ireland",-6.873993132563674,53.72581835,S
18.03.2021,Scoil Cholmcille Senior NS,Ballybrack,Dublin,1,A96TN32,"<[OK] Osm - Geocode [Ballybrack, Killiney ED, Killiney, Dún Laoghaire-Rathdown, County Dublin, Leinster, Éire / Ireland]>",-6.1266112,53.252448,AC
18.03.2021,St Cronans Junior NS,Swords,Dublin,1,K67DP28,"<[OK] Osm - Geocode [Swords, Fingal, County Dublin, Leinster, K67 X8Y2, Éire / Ireland]>",-6.2184562,53.4598264,AC
18.03.2021,St Thomas Junior NS,"Tallaght, D24",Dublin,1,D24X577,"<[OK] Osm - Geocode [Tallaght, Belgard Square West, Clondalkin ED, Tallaght, South Dublin, County Dublin, Leinster, D24 V6XK, Éire / Ireland]>",-6.3746438,53.2874685,AC
18.03.2021,Drimoleague Junior School,DRIMOLEAGUE,Cork,1,P47PK50,"<[OK] Osm - Geocode [Drimoleague, West Cork, County Cork, Munster, P47 KV48, Éire / Ireland]>",-9.2599584,51.6608411,AC
18.03.2021,Gaelscoil Cholaiste Mhuire,"Rotunda, D1",Dublin,1,D01WC99,"<[OK] Osm - Geocode [Children's Health Ireland at Temple Stree, Temple Street North, Rotunda A ED, Dublin, County Dublin, Leinster, Éire / Ireland]>",-6.261585291541774,53.3571279,AC
18.03.2021,Gaelscoil Ui Fhiaich,Maigh Nuad,Kildare,2,W23T207,"Gaelscoil Uí Fhiaich, Griffin Rath Hall, Maynooth ED, The Municipal District of Clane — Maynooth, County Kildare, Leinster, W23 V5D0, Éire / Ireland",-6.582209275548834,53.3699656,SA
18.03.2021,Castleknock Educate Together NS,"Castleknock, D15",Dublin,1,D15X094,"<[OK] Osm - Geocode [Castleknock, Castleknock Road, Blanchardstown-Roselawn ED, Blanchardstown, Fingal, Dublin 15, Leinster, D15 NX98, Éire / Ireland]>",-6.3714239,53.3815285,AC
18.03.2021,Holy Child GNS,"Whitehall, D9",Dublin,2,D09YR59,"<[OK] Osm - Geocode [Whitehall, Whitehall D ED, Dublin, County Dublin, Leinster, D09 C7F8, Éire / Ireland]>",-6.2431944,53.382668,AC
18.03.2021,St Colman's NS,Stradbally,Laois,1,R32VR84,"Saint Colmans, N67, Doorus ED, Loughrea Municipal District, County Galway, Connacht, H91 DV, Éire / Ireland",-8.955223766658175,53.14039395,S
18.03.2021,Citywest ETNS,"Citywest, D24",Dublin,1,D24TR94,"<[OK] Osm - Geocode [Citywest, 27, Dawson Street, Dublin, Dublin 2, Leinster, D02 TK33, Éire / Ireland]>",-6.2588127,53.3398632,AC
18.03.2021,O'Connell School,Dublin 1,Dublin,1,D01Y4A9,"Bank of Ireland, 6-7, O'Connell Street Lower, North City ED, Dublin, Dublin 1, Leinster, D01 PK22, Éire / Ireland",-6.259036077233253,53.348100450000004,SA
18.03.2021,CBS High School,Clonmel,Tipperary,1,E91AC03,"CBS New Ross, College Road, Irishtown, New Ross Urban ED, New Ross, County Wexford, Leinster, Y34 WR12, Éire / Ireland",-6.940466063982839,52.398624999999996,S
18.03.2021,Crana College,Buncrana,Donegal,2,F93D568,"Crana College, St Columba's Avenue, Buncrana ED, Inishowen Municipal District, County Donegal, F93 C9X6, Éire / Ireland",-7.457752978660421,55.13499275,SA
18.03.2021,Scoil Ui Mhuiri,Dunleer,Louth,1,A92FY96,"<[OK] Osm - Geocode [Dunleer, The Municipal District of Ardee, County Louth, Leinster, Éire / Ireland]>",-6.3950752,53.8316175,AC
18.03.2021,Banagher College,Banagher,Offaly,1,R42RF66,"Banagher, The Marina, Banagher ED, Birr, County Offaly, Leinster, R42 DE61, Éire / Ireland",-7.9889096,53.1948459,SA
18.03.2021,Coláiste Na Mí,Navan,Meath,1,C15T028,"Coláiste, An Rinn, The Municipal District of Dungarvan — Lismore, County Waterford, Munster, X35 E168, Éire / Ireland",-7.595833,52.051944,S
18.03.2021,Coláiste Bhaile Chláir,Claregalway,Galway,1,H91D635,"<[OK] Osm - Geocode [Baile Chláir, Athenry-Oranmore Municipal District, County Galway, Connacht, H91 W9KH, Éire / Ireland]>",-8.9462388,53.3404819,AC
18.03.2021,Kildare Town Comm. School,Kildare Town,Kildare,1,R51D288,"<[OK] Osm - Geocode [Kildare Town, R445, Kildare ED, The Municipal District of Kildare — Newbridge, County Kildare, Leinster, Éire / Ireland]>",-6.9106278,53.1569027,AC
18.03.2021,Roots and Wings Early Years Ed. and Care,Donabate,Dublin,1,K36N678,"<[OK] Osm - Geocode [Donabate, Fingal, County Dublin, Leinster, K36 DT91, Éire / Ireland]>",-6.1485698,53.4864092,AC
18.03.2021,Links Childcare Abington,Malahide,Dublin,1,"53.4472284225906, -6.181268825394393","<[OK] Osm - Geocode [Malahide, Fingal, County Dublin, Leinster, K36 HN84, Éire / Ireland]>",-6.15367,53.4508401,AC
17.03.2021,Banogue NS,Croom,Limerick,1,V35HY63,"Banogue Church, L8017, Banoge, Ballynabanoge ED, The Municipal District of Adare — Rathkeale, County Limerick, Munster, Éire / Ireland",-8.709796897004399,52.4809367,S
17.03.2021,Aughacasla NS,Camp,Kerry,1,V92Y312,"Aughacasla, Kenmare Municipal District, County Kerry, Munster, Éire / Ireland",-9.9748913,52.2349837,S
17.03.2021,Glanduff NS,Athlone,Roscommon,1,N37YV82,"Glanduff, Kilbrittain, The Municipal District of Bandon – Kinsale, County Cork, Munster, Éire / Ireland",-8.6897472,51.6698973,S
17.03.2021,Realt Na Mara GNS,Mornington,Meath,1,A92T382,"Réalt na Mara, R150, Saint Mary's ED, The Municipal District of Laytown — Bettystown, County Meath, Leinster, A92 AH27, Éire / Ireland",-6.2757836,53.7072592,SA
17.03.2021,St Joseph's Special Sch,Newcastle,Galway,1,H91K095,"<[OK] Osm - Geocode [Newcastle, Galway Municipal District, Cathair na Gaillimhe, County Galway, Connacht, Éire / Ireland]>",-9.0713609,53.2820534,AC
17.03.2021,Scoil Eoin Báiste,Carrigart,Donegal,1,F92HD88,"Scoil Eoin, Station Road, West Village, Ballincollig ED, Ballincollig - Carrigaline, Cork, County Cork, Munster, P31 V085, Éire / Ireland",-8.590607627641292,51.88630615,S
17.03.2021,St Mary's Senior NS,"Clondalkin, D22",Dublin,1,D22WN40,"<[OK] Osm - Geocode [Clondalkin, South Dublin, County Dublin, Leinster, D22 E9X5, Éire / Ireland]>",-6.3942689,53.3219624,AC
17.03.2021,St Bernadette's Junior NS,"Clondalkin, D22",Dublin,1,D22CD39,"<[OK] Osm - Geocode [Clondalkin, South Dublin, County Dublin, Leinster, D22 E9X5, Éire / Ireland]>",-6.3942689,53.3219624,AC
